,wx,wy,wz,nx,ny,nz,tx,ty,tz
287,2.9619999999999997,0.239,9.061,0.206,8.586,3.746,-3.784,-2.197,5.841
288,2.887,0.233,9.073,0.146,8.701,3.947,-2.928,-2.531,5.6770000000000005
289,2.8560000000000003,0.2,9.105,0.062,8.602,4.114,-2.298,-2.951,5.695
290,2.8339999999999996,0.159,9.158999999999999,0.004,8.369,4.1789999999999985,-2.0340000000000003,-3.478,5.624
291,2.8339999999999996,0.115,9.255,-0.025,8.219,4.106,-1.9980000000000002,-3.91,5.3629999999999995
292,2.861,0.135,9.373,-0.043,8.351,3.968,-2.085,-4.125,5.182
293,2.8710000000000004,0.174,9.504,-0.08,8.61,3.894,-2.221,-4.26,4.9910000000000005
294,2.8339999999999996,0.21899999999999997,9.633,-0.121,8.721,3.943,-2.376,-4.501,4.905
295,2.759,0.28,9.726,-0.128,8.728,4.022,-2.468,-4.842,4.58
296,2.64,0.322,9.731,-0.091,8.764,4.016,-2.545,-5.193,4.337
297,2.468,0.32799999999999996,9.686,-0.077,8.856,3.952,-2.553,-5.459,4.345
298,2.286,0.32899999999999996,9.613,-0.096,8.978,3.873,-2.38,-5.6560000000000015,4.362
299,2.137,0.336,9.524,-0.146,9.096,3.773,-2.221,-5.763999999999999,4.359
300,2.046,0.35600000000000004,9.445,-0.256,9.221,3.655,-2.12,-5.787999999999999,4.435
301,2.022,0.381,9.388,-0.365,9.337,3.57,-2.0669999999999997,-5.6339999999999995,4.766
302,2.089,0.406,9.312000000000001,-0.421,9.407,3.484,-2.084,-5.29,4.968
303,2.447,0.535,9.123,-0.431,9.401,3.409,-2.134,-4.956,4.873
304,2.447,0.535,9.123,-0.377,9.3,3.3110000000000004,-2.464,-4.484,4.748
305,2.447,0.535,9.123,-0.309,9.245,3.249,-3.033,-3.983,5.034
306,2.6189999999999998,0.622,9.032,-0.238,9.339,3.267,-3.6439999999999997,-3.5669999999999997,5.3629999999999995
307,2.7310000000000003,0.713,8.946,-0.223,9.488,3.363,-4.159,-3.221,5.553
308,2.798,0.825,8.836,-0.245,9.618,3.486,-4.502,-2.945,5.803999999999999
309,2.841,0.943,8.721,-0.29100000000000004,9.703,3.529,-4.5310000000000015,-2.798,5.775
310,2.9019999999999997,1.028,8.642000000000001,-0.329,9.815,3.4930000000000003,-4.3389999999999995,-2.61,5.61
311,2.938,1.089,8.597999999999999,-0.348,9.966,3.406,-4.0310000000000015,-2.3680000000000003,5.482
312,2.95,1.111,8.6,-0.353,10.014,3.3,-3.742,-2.0,5.757999999999999
313,2.97,1.095,8.626,-0.272,9.793,3.225,-3.637,-1.49,6.254
314,3.051,1.081,8.726,-0.162,9.491,2.9760000000000004,-3.807,-0.8809999999999999,6.591
315,3.29,1.126,8.843,-0.012,9.173,2.859,-4.272,-0.188,6.817
316,3.6260000000000003,1.182,8.993,0.119,8.853,2.872,-4.769,0.5589999999999999,7.228
317,3.9160000000000004,1.198,9.172,0.16899999999999998,8.759,3.012,-5.0280000000000005,1.13,7.351
318,4.045,1.149,9.357999999999999,0.056,8.888,3.256,-4.955,1.41,7.205
319,3.9619999999999997,1.026,9.571,-0.202,9.066,3.525,-4.669,1.52,6.815
320,3.841,0.8420000000000001,9.76,-0.457,9.173,3.747,-4.428,1.536,6.7070000000000025
321,3.688,0.657,9.882,-0.457,9.178,3.834,-4.441,1.5530000000000002,6.932
322,3.5639999999999996,0.48200000000000004,9.984,-0.609,9.124,3.82,-4.732,1.729,7.46
323,3.469,0.299,10.137,-0.608,9.08,3.716,-5.614,2.3569999999999998,8.547
324,3.446,0.03,10.454,-0.516,9.003,3.557,-7.037999999999999,3.049,9.753
325,3.389,-0.324,10.793,-0.371,8.697000000000001,3.335,-8.395,3.713,10.609000000000002
326,3.2689999999999997,-0.6970000000000001,11.071,-0.214,8.886000000000003,3.1,-9.596,4.131,11.19
327,3.1510000000000002,-1.018,11.296,-0.119,9.163,2.9530000000000003,-10.335,4.313,11.569
328,3.11,-1.238,11.449000000000002,-0.073,8.929,2.92,-10.472999999999999,4.203,11.995999999999999
329,3.0839999999999996,-1.374,11.470999999999998,-0.101,8.997,2.92,-9.771,3.875,12.169
330,2.972,-1.44,11.372,-0.147,8.993,3.2960000000000003,-8.152000000000001,3.633,12.106
331,2.7769999999999997,-1.4769999999999999,11.248,-0.177,8.892999999999997,3.112,-5.8260000000000005,3.576,12.125
332,2.595,-1.541,11.127,-0.195,8.738999999999999,3.255,-3.1460000000000004,3.745,12.22
333,2.488,-1.5830000000000002,10.950999999999999,-0.193,8.611,3.341,-0.609,4.055,12.215
334,2.5269999999999997,-1.561,10.780999999999999,-0.166,8.54,3.401,1.432,4.4510000000000005,12.119000000000002
335,2.705,-1.5,10.664000000000001,-0.113,8.503,3.406,2.549,4.855,11.911
336,2.8560000000000003,-1.466,10.591,-0.065,8.514,3.387,2.721,5.104,11.607999999999999
337,2.904,-1.452,10.46,-0.012,8.522,3.369,2.035,5.082,11.37
338,2.9019999999999997,-1.4409999999999998,10.33,0.008,8.514,3.341,0.772,5.027,11.265
339,2.907,-1.42,10.157,-0.019,8.502,3.305,-0.807,4.954,11.255
340,2.8739999999999997,-1.4340000000000002,9.997,-0.073,8.479,3.327,-2.5610000000000004,4.901,11.300999999999998
341,2.7710000000000004,-1.531,9.845,-0.136,8.478,3.382,-4.25,4.897,11.296
342,2.589,-1.689,9.675,-0.18600000000000005,8.523,3.4760000000000004,-5.7520000000000024,4.888,11.262
343,2.3569999999999998,-1.86,9.462,-0.219,8.625,3.563,-6.895,4.841,11.280999999999999
344,2.1630000000000003,-1.972,9.293,-0.245,8.786,3.637,-7.319,4.699,11.198
345,2.1180000000000003,-1.9580000000000002,9.187999999999999,-0.26,8.971,3.734,-6.94,4.505,10.658
346,2.272,-1.7690000000000001,9.008,-0.248,9.122,3.721,-6.09,4.398,9.857999999999999
347,2.5869999999999997,-1.453,8.855,-0.213,9.19,3.721,-5.131,4.3839999999999995,9.318999999999999
348,2.97,-1.162,8.817,-0.162,9.228,3.654,-4.245,4.428999999999999,9.37
349,3.235,-1.01,8.831,-0.116,9.294,3.572,-3.508,4.262,9.697000000000001
350,3.176,-0.998,8.82,-0.06,9.365,3.509,-2.79,3.9219999999999997,9.631
351,2.835,-1.037,8.758,-0.005,9.4,3.4930000000000003,-2.301,3.6319999999999997,9.157
352,2.465,-1.068,8.696,0.057,9.42,3.445,-2.175,3.553,8.507
353,2.241,-1.112,8.655,0.079,9.538,3.39,-2.4419999999999997,3.62,8.024
354,2.156,-1.138,8.616,0.043,9.749,3.327,-3.091,3.766,8.012
355,2.204,-1.1420000000000001,8.606,-0.055,9.898,3.306,-3.8689999999999998,3.845,8.203
356,2.332,-1.101,8.571,-0.156,9.833,3.233,-4.583,3.753,8.408
357,2.488,-1.0090000000000001,8.558,-0.242,9.614,3.087,-5.319,3.455,8.597999999999999
358,2.6889999999999996,-0.9209999999999999,8.546,-0.278,9.358,2.881,-5.879,2.926,8.622
359,2.8510000000000004,-0.907,8.566,-0.316,9.171,2.713,-6.053999999999999,2.292,8.097999999999999
360,2.841,-0.9420000000000001,8.559,-0.335,9.058,2.612,-5.965,1.652,6.9670000000000005
361,2.6430000000000002,-0.93,8.52,-0.344,8.993,2.57,-5.848,1.103,6.0329999999999995
362,2.351,-0.846,8.537,-0.338,8.937999999999997,2.564,-5.7810000000000015,0.76,5.484
363,2.081,-0.731,8.552,-0.353,8.922,2.559,-6.08,0.6559999999999999,5.505
364,2.081,-0.599,8.495,-0.399,8.917,2.589,-6.579,0.614,5.928999999999999
365,1.9480000000000002,-0.499,8.408,-0.478,8.957,2.6660000000000004,-7.482,0.511,6.439
366,1.906,-0.439,8.392999999999999,-0.541,9.02,2.777,-8.333,0.248,6.5489999999999995
367,1.921,-0.439,8.392999999999999,-0.5479999999999999,9.023,2.901,-8.651,-0.085,6.377999999999999
368,1.964,-0.44299999999999995,8.417,-0.503,8.966000000000003,3.007,-8.231,-0.532,5.968
369,2.046,-0.45299999999999996,8.479,-0.431,8.861,3.079,-7.3729999999999976,-1.046,5.265
370,2.158,-0.466,8.594,-0.35600000000000004,8.721,3.109,-6.218999999999999,-1.5330000000000001,4.26
371,2.26,-0.466,8.699,-0.326,8.631,3.13,-4.974,-1.8519999999999999,3.7430000000000003
372,2.315,-0.424,8.721,-0.363,8.663,3.151,-3.972,-2.154,4.359
373,2.3280000000000003,-0.335,8.746,-0.418,8.78,3.181,-3.7119999999999997,-2.576,6.032
374,2.291,-0.259,8.841000000000003,-0.494,8.948,3.209,-4.427,-2.957,7.468
375,2.184,-0.20600000000000002,8.953,-0.602,9.093,3.212,-5.644,-3.122,8.259
376,1.9980000000000002,-0.196,9.008,-0.67,9.213,3.242,-6.787999999999999,-2.7089999999999996,8.6
377,1.814,-0.20800000000000002,9.05,-0.703,9.261,3.259,-7.324,-1.834,8.408
378,1.7080000000000002,-0.226,9.099,-0.6579999999999999,9.267,3.217,-7.065,-0.976,7.605
379,1.672,-0.271,9.161,-0.591,9.279,3.196,-6.461,-0.177,7.002999999999999
380,1.683,-0.32299999999999995,9.206,-0.524,9.258,3.182,-6.154,0.418,7.122000000000001
381,1.7919999999999998,-0.29600000000000004,9.27,-0.462,9.245,3.153,-6.0429999999999975,0.6579999999999999,7.586
382,2.016,-0.14800000000000002,9.341000000000001,-0.394,9.248,3.133,-5.7920000000000025,0.539,8.235
383,2.283,0.09300000000000001,9.402000000000001,-0.34,9.267,3.095,-5.54,0.127,8.698
384,2.468,0.34,9.451,-0.292,9.29,3.073,-5.812,-0.081,8.696
385,2.531,0.522,9.487,-0.266,9.333,3.045,-6.4579999999999975,-0.10800000000000001,8.26
386,2.424,0.5660000000000001,9.535,-0.254,9.454,3.0410000000000004,-6.9,-0.23,7.693
387,2.2159999999999997,0.506,9.592,-0.287,9.577,3.0610000000000004,-6.846,-0.601,7.2860000000000005
388,2.031,0.41200000000000003,9.662,-0.358,9.597,3.077,-6.233,-1.19,7.124
389,1.944,0.298,9.711,-0.4,9.48,3.0780000000000003,-6.37,-2.031,7.065
390,1.9180000000000001,0.156,9.674,-0.394,9.279,3.059,-5.7010000000000005,-2.9130000000000003,6.6979999999999995
391,1.86,0.002,9.533999999999999,-0.383,9.093,3.005,-5.0710000000000015,-3.525,6.23
392,1.929,-0.128,9.657,-0.397,8.966000000000003,2.951,-4.5969999999999995,-3.762,5.92
393,2.043,-0.235,9.734,-0.4370000000000001,8.902000000000003,2.917,-4.268,-3.701,5.848
394,1.975,-0.33399999999999996,9.626,-0.475,8.956,2.928,-4.075,-3.905,5.865
395,1.791,-0.41200000000000003,9.493,-0.523,9.104,2.989,-3.9619999999999997,-4.11,5.865
396,1.64,-0.461,9.323,-0.557,9.284,3.049,-3.841,-4.265,5.976
397,1.5319999999999998,-0.517,9.177,-0.56,9.413,3.087,-3.4389999999999996,-4.459,5.848
398,1.495,-0.613,9.091000000000001,-0.537,9.497,3.123,-2.825,-5.011,4.968999999999999
399,1.541,-0.7120000000000001,9.012,-0.511,9.494,3.123,-1.972,-5.102,4.614
400,1.642,-0.79,8.902000000000003,-0.487,9.448,3.063,-1.972,-5.102,4.614
401,1.7309999999999999,-0.8420000000000001,8.796,-0.478,9.406,2.999,-1.797,-5.337999999999999,4.62
402,1.8,-0.894,8.727,-0.451,9.306,2.97,-1.726,-5.485,4.7780000000000005
403,1.84,-0.94,8.732999999999999,-0.409,9.193,2.923,-1.585,-5.5310000000000015,4.787
404,1.848,-0.9790000000000001,8.77,-0.364,9.177,2.902,-1.4409999999999998,-5.5710000000000015,4.578
405,1.815,-0.9640000000000001,8.793,-0.35700000000000004,9.261,2.85,-1.4709999999999999,-5.5329999999999995,4.426
406,1.774,-0.9059999999999999,8.777999999999999,-0.365,9.392,2.8160000000000003,-1.903,-5.314,4.4319999999999995
407,1.7209999999999999,-0.82,8.704,-0.353,9.489,2.82,-2.658,-4.942,4.633
408,1.611,-0.7090000000000001,8.601,-0.326,9.511,2.853,-3.511,-4.506,4.854
409,1.5130000000000001,-0.596,8.557,-0.31,9.5,2.8710000000000004,-4.401,-4.0680000000000005,5.109
410,1.52,-0.486,8.574,-0.314,9.452,2.899,-5.187,-3.715,5.37
411,1.632,-0.406,8.599,-0.341,9.398,2.947,-5.756,-3.341,5.843999999999999
412,1.8019999999999998,-0.36200000000000004,8.601,-0.369,9.275,3.026,-5.9239999999999995,-3.002,6.278
413,2.006,-0.34700000000000003,8.687000000000001,-0.413,9.108,3.069,-5.642,-2.88,6.154
414,2.193,-0.32799999999999996,8.924,-0.466,8.996,3.044,-5.106,-2.802,5.5760000000000005
415,2.276,-0.316,9.236,-0.482,8.935,2.995,-4.685,-2.459,5.313
416,2.154,-0.354,9.516,-0.4920000000000001,8.908999999999997,2.952,-4.466,-1.854,5.641
417,1.871,-0.40700000000000003,9.687000000000001,-0.521,8.894,2.897,-4.192,-1.094,6.0329999999999995
418,1.536,-0.389,9.772,-0.5670000000000001,8.9,2.877,-4.029,-0.153,6.057
419,1.239,-0.312,9.837,-0.608,8.924,2.95,-4.687,1.068,6.796
420,1.0,-0.207,9.851,-0.639,8.964,3.035,-5.162000000000001,1.858,7.202999999999999
421,0.8759999999999999,-0.099,9.89,-0.655,8.981,3.111,-5.256,2.225,7.975
422,0.887,-0.017,9.972000000000001,-0.625,8.97,3.157,-5.69,2.444,9.336
423,0.941,-0.055999999999999994,10.152999999999999,-0.563,8.96,3.19,-6.47,2.766,10.921
424,0.985,-0.201,10.333,-0.463,8.933,3.194,-7.185,3.127,12.262
425,1.035,-0.35,10.482999999999999,-0.362,8.865,3.19,-7.327000000000001,3.595,12.953
426,1.05,-0.424,10.546,-0.28,8.776,3.145,-7.0020000000000024,4.154,13.427
427,1.002,-0.44799999999999995,10.532,-0.227,8.734,3.1210000000000004,-6.278,4.433,13.616
428,0.8540000000000001,-0.45,10.44,-0.198,8.77,3.138,-5.018,4.269,13.244000000000002
429,0.66,-0.419,10.321,-0.207,8.842,3.2230000000000003,-3.0189999999999997,3.688,12.425
430,0.46799999999999997,-0.3720000000000001,10.2,-0.242,8.884,3.382,-0.589,2.931,11.552
431,0.287,-0.36,10.081,-0.273,8.9,3.484,1.4269999999999998,2.302,10.883
432,0.139,-0.435,9.955,-0.244,8.918,3.54,2.362,2.11,10.123
433,0.08900000000000001,-0.542,9.833,-0.2,8.937999999999997,3.536,1.9780000000000002,2.319,9.559
434,0.17800000000000002,-0.644,9.752,-0.135,9.032,3.516,0.45799999999999996,2.786,9.432
435,0.33399999999999996,-0.718,9.674,-0.08,9.184,3.539,-1.5390000000000001,3.352,9.656
436,0.494,-0.735,9.572000000000001,-0.054000000000000006,9.318,3.502,-3.4939999999999998,3.8710000000000004,10.068
437,0.67,-0.655,9.425,-0.084,9.402,3.4960000000000004,-5.112,4.038,10.682
438,0.87,-0.484,9.197000000000001,-0.117,9.403,3.498,-6.187,3.883,11.467
439,1.05,-0.261,8.934,-0.134,9.351,3.508,-6.721,3.609,12.35
440,1.202,-0.261,8.697000000000001,-0.177,9.395,3.382,-6.691,3.3569999999999998,12.82
441,1.301,0.243,8.546,-0.238,9.509,3.358,-6.093999999999999,3.217,12.455
442,1.2830000000000001,0.488,8.487,-0.272,9.553,3.393,-5.306,3.25,11.42
443,1.171,0.753,8.472000000000001,-0.292,9.48,3.326,-4.331,3.27,10.463
444,1.052,0.998,8.492,-0.299,9.369,3.1660000000000004,-3.36,3.1710000000000003,9.851
445,0.965,1.179,8.537,-0.326,9.257,3.0380000000000003,-2.8369999999999997,2.926,9.525
446,0.9279999999999999,1.2770000000000001,8.566,-0.35200000000000004,9.066,2.957,-2.927,2.477,9.554
447,1.0090000000000001,1.329,8.647,-0.376,8.829,2.911,-3.023,1.555,9.865
448,1.274,1.4280000000000002,8.716000000000001,-0.413,8.663,2.877,-3.023,1.555,9.865
449,1.651,1.5419999999999998,8.802999999999997,-0.474,8.577,2.904,-2.695,1.308,9.815
450,2.009,1.618,8.894,-0.5429999999999999,8.495,2.962,-2.049,1.219,9.896
451,2.247,1.6440000000000001,9.013,-0.612,8.435,3.002,-1.214,1.3559999999999999,10.445
452,2.307,1.651,9.201,-0.643,8.394,3.023,-0.68,1.599,10.725
453,2.106,1.666,9.436,-0.645,8.427999999999999,3.039,-0.4320000000000001,1.81,10.195
454,1.682,1.693,9.552999999999999,-0.634,8.504,3.103,-0.608,1.964,8.818999999999997
455,1.128,1.751,9.607999999999999,-0.622,8.628,3.165,-1.432,1.999,7.751
456,0.6,1.787,9.642999999999999,-0.609,8.693,3.176,-2.698,1.973,7.79
457,0.187,1.765,9.743,-0.595,8.691,3.181,-4.061,1.861,8.902999999999997
458,-0.005,1.706,9.935,-0.56,8.647,3.175,-5.092,1.7309999999999999,9.869
459,0.062,1.702,10.184,-0.535,8.651,3.184,-5.7379999999999995,1.615,9.603
460,0.273,1.7480000000000002,10.39,-0.541,8.69,3.219,-6.2070000000000025,1.453,8.79
461,0.5529999999999999,1.804,10.572000000000001,-0.5529999999999999,8.77,3.2960000000000003,-6.278,1.2819999999999998,8.147
462,0.826,1.7990000000000002,10.754000000000001,-0.565,8.859,3.397,-6.029,1.047,7.744
463,1.01,1.751,10.89,-0.563,8.953,3.474,-5.65,0.765,7.632999999999999
464,0.988,1.6840000000000002,10.989,-0.563,9.082,3.5,-5.316,0.415,7.794
465,0.763,1.646,11.030999999999999,-0.575,9.287,3.522,-5.064,-0.019,8.267999999999999
466,0.396,1.598,10.991,-0.601,9.53,3.597,-4.811,-0.484,8.309
467,-0.018000000000000002,1.561,10.907,-0.632,9.77,3.675,-4.793,-0.919,8.376
468,-0.32899999999999996,1.4980000000000002,10.818,-0.6629999999999999,10.076,3.725,-4.842,-1.204,8.897
469,-0.505,1.3780000000000001,10.762,-0.649,9.944,3.745,-4.875,-1.284,9.214
470,-0.5479999999999999,1.215,10.727,-0.633,9.975,3.693,-4.7810000000000015,-1.3130000000000002,9.091000000000001
471,-0.41200000000000003,1.03,10.69,-0.602,9.855,3.565,-4.97,-1.024,9.036
472,-0.10099999999999999,0.895,10.640999999999998,-0.5670000000000001,9.635,3.565,-5.138,-0.682,9.033
473,0.26,0.782,10.584000000000001,-0.522,9.4,3.09,-5.206,-0.373,9.165
474,0.63,0.67,10.525,-0.4970000000000001,9.244,3.264,-4.978,-0.235,9.468
475,0.953,0.573,10.454,-0.476,9.137,3.182,-4.314,-0.35700000000000004,9.81
476,1.158,0.47600000000000003,10.347000000000001,-0.47,9.049,3.124,-3.486,-0.715,9.668
477,1.166,0.375,10.212,-0.444,8.967,3.127,-2.693,-1.15,9.317
478,0.98,0.265,10.068999999999999,-0.418,8.92,3.175,-2.291,-1.5390000000000001,8.836
479,0.7040000000000001,0.182,9.961,-0.396,8.902999999999997,3.219,-2.269,-1.781,8.486
480,0.45,0.147,9.869,-0.3720000000000001,8.898,3.248,-2.362,-1.899,8.356
481,0.271,0.158,9.748,-0.34700000000000003,8.866,3.2880000000000003,-2.298,-2.028,8.068
482,0.188,0.175,9.634,-0.326,8.863,3.274,-2.046,-2.399,7.465
483,0.2,0.162,9.488,-0.32,8.897,3.229,-1.621,-2.8739999999999997,6.881
484,0.271,0.135,9.238999999999999,-0.329,8.939,3.156,-1.328,-3.375,6.314
485,0.375,0.11599999999999999,9.024,-0.332,8.99,3.0860000000000003,-1.238,-3.906,5.981
486,0.375,0.105,8.812000000000003,-0.345,9.175,3.005,-1.176,-4.42,5.6339999999999995
487,0.485,0.084,8.572000000000001,-0.388,9.43,2.982,-1.172,-4.8839999999999995,5.221
488,0.47,0.08,8.302999999999999,-0.443,9.598,3.049,-1.264,-5.308,4.8469999999999995
489,0.344,0.08,8.085,-0.49,9.677,3.148,-1.504,-5.534,4.6819999999999995
490,0.182,0.01,7.903,-0.499,9.712,3.2060000000000004,-1.75,-5.725,4.423
491,0.008,0.01,7.687,-0.516,9.754,3.249,-1.935,-6.079,4.414
492,-0.139,-0.10099999999999999,7.38,-0.535,9.754,3.238,-2.184,-6.553,4.675
493,-0.225,-0.23,7.151,-0.535,9.723,3.153,-2.411,-6.907,4.961
494,-0.201,-0.34600000000000003,6.954,-0.485,9.614,3.062,-2.447,-6.989,5.004
495,-0.10099999999999999,-0.445,7.019,-0.415,9.512,2.972,-2.2640000000000002,-6.955,4.885
496,0.128,-0.5670000000000001,6.8370000000000015,-0.34600000000000003,9.464,2.887,-2.012,-6.8729999999999976,4.8839999999999995
497,0.44799999999999995,-0.721,6.763999999999999,-0.312,9.457,2.862,-1.881,-6.5360000000000005,4.902
498,0.77,-0.905,6.891,-0.299,9.439,2.884,-1.926,-6.0429999999999975,4.973
499,0.943,-1.103,7.093,-0.326,9.348,2.909,-2.136,-5.465,5.0889999999999995
500,0.885,-1.178,7.199,-0.35700000000000004,9.189,2.9130000000000003,-2.303,-4.949,5.041
501,0.721,-1.067,7.183,-0.35100000000000003,9.05,2.8510000000000004,-2.383,-4.695,5.146
502,0.5760000000000001,-0.79,7.063,-0.273,8.863,2.7960000000000003,-2.3080000000000003,-4.588,5.555
503,0.485,-0.504,7.034,-0.152,8.729,2.776,-2.201,-4.482,6.103
504,0.508,-0.322,7.149,-0.056,8.647,2.812,-2.077,-4.334,6.497000000000001
505,0.735,-0.174,7.4689999999999985,-0.032,8.645,2.895,-2.255,-4.184,6.699
506,1.14,-0.013999999999999999,7.919,-0.109,8.662,3.029,-2.735,-4.008,6.8389999999999995
507,1.6840000000000002,0.183,8.401,-0.232,8.668,3.15,-3.285,-3.773,6.974
508,2.303,0.46799999999999997,8.783999999999999,-0.35200000000000004,8.661,3.292,-3.667,-3.542,7.244
509,2.96,0.8029999999999999,9.177,-0.42,8.647,3.519,-3.87,-3.3089999999999997,7.246
510,3.543,1.087,9.714,-0.461,8.674,3.664,-3.938,-2.9619999999999997,7.487
511,3.715,1.228,10.274000000000001,-0.49,8.787,3.767,-3.926,-2.647,7.854
512,3.344,1.288,10.731,-0.494,8.905,3.831,-3.733,-2.403,8.174
513,2.761,1.41,11.072000000000001,-0.435,8.947000000000003,3.882,-3.39,-2.2569999999999997,8.308
514,2.312,1.584,11.275,-0.329,8.964,3.855,-2.97,-2.103,8.256
515,2.136,1.751,11.436,-0.217,9.074,3.789,-2.6319999999999997,-1.895,7.97
516,2.3040000000000003,1.881,11.594000000000001,-0.123,9.221,3.746,-2.399,-1.544,7.8210000000000015
517,2.687,1.984,11.773,-0.04,9.248,3.705,-2.254,-1.1840000000000002,7.597
518,3.11,2.03,11.966,0.04,9.072,3.592,-2.14,-0.7959999999999999,7.629
519,3.4539999999999997,2.006,12.099,0.091,8.772,3.417,-2.102,-0.395,7.776
520,3.639,1.913,12.23,0.069,8.485,3.278,-2.349,0.086,8.192
521,3.569,1.7990000000000002,12.327,-0.017,8.355,3.259,-2.6839999999999997,0.48700000000000004,8.42
522,3.287,1.742,12.362,-0.093,8.414,3.378,-2.96,0.76,8.516
523,2.92,1.723,12.374,-0.126,8.568999999999999,3.567,-3.267,0.915,8.633
524,2.5340000000000003,1.735,12.366,-0.11,8.672,3.774,-3.165,0.905,8.885
525,2.229,1.7919999999999998,12.378,-0.075,8.751,4.037,-3.3339999999999996,0.8909999999999999,9.189
526,2.0469999999999997,1.8159999999999998,12.425999999999998,-0.061,8.964,4.105,-3.478,1.006,9.516
527,1.999,1.7930000000000001,12.485999999999999,-0.061,8.964,4.105,-3.508,1.006,9.825
528,2.076,1.798,12.558,-0.073,8.966000000000003,4.1160000000000005,-3.31,1.462,10.232999999999999
529,2.217,1.87,12.62,-0.09,8.794,4.017,-3.0380000000000003,1.514,10.799000000000001
530,2.32,1.9509999999999998,12.591,-0.105,8.527999999999999,3.813,-2.978,2.1430000000000002,11.597999999999999
531,2.2569999999999997,1.982,12.485999999999999,-0.146,8.335,3.557,-3.2289999999999996,3.069,12.21
532,1.97,1.933,12.289000000000001,-0.226,8.363999999999999,3.342,-3.622,3.997,12.52
533,1.547,1.841,12.048,-0.32299999999999995,8.669,3.282,-3.892,4.705,12.459000000000001
534,1.111,1.705,11.832,-0.394,9.091,3.409,-3.977,5.016,12.39
535,0.737,1.535,11.603,-0.408,9.413,3.628,-4.128,5.101,12.4
536,0.512,1.337,11.31,-0.394,9.584,3.818,-4.537,5.005,12.68
537,0.5820000000000001,1.18,11.0,-0.388,9.635,3.916,-5.086,4.878,12.828
538,0.941,1.1159999999999999,10.635,-0.435,9.591,3.941,-5.416,4.907,12.93
539,1.401,1.1159999999999999,10.307,-0.496,9.444,3.894,-5.353,5.209,13.088
540,1.749,1.1440000000000001,9.967,-0.563,9.266,3.742,-4.766,5.422999999999999,13.046
541,1.83,1.179,9.689,-0.617,9.082,3.563,-3.677,5.492000000000001,12.425
542,1.577,1.162,9.42,-0.597,8.906,3.431,-3.0780000000000003,5.347,11.927
543,1.136,1.064,9.137,-0.526,8.77,3.385,-3.0839999999999996,4.887,11.684000000000001
544,0.71,0.905,8.85,-0.405,8.69,3.408,-3.2310000000000003,4.257,12.024000000000001
545,0.366,0.73,8.527999999999999,-0.298,8.675,3.5,-3.299,3.715,12.401
546,0.23199999999999998,0.5670000000000001,8.152999999999999,-0.217,8.689,3.636,-3.3289999999999997,3.279,12.237
547,0.249,0.44799999999999995,7.798999999999999,-0.184,8.704,3.748,-3.2510000000000003,2.984,11.562999999999999
548,0.389,0.369,7.4620000000000015,-0.22,8.73,3.844,-2.9160000000000004,1.942,9.633
549,0.644,0.32899999999999996,7.159,-0.28600000000000003,8.698,3.921,-2.416,1.81,9.056000000000001
550,0.905,0.263,6.912000000000001,-0.332,8.589,3.992,-2.02,1.8319999999999999,9.056000000000001
551,1.0979999999999999,0.188,6.724,-0.3,8.408,4.013,-2.012,1.8019999999999998,8.546
552,1.079,0.048,6.547999999999999,-0.177,8.255,3.967,-2.5069999999999997,2.0780000000000003,8.0
553,0.8190000000000001,-0.126,6.376,0.024,8.15,3.897,-3.577,2.44,7.01
554,0.486,-0.225,6.225,0.232,8.074,3.847,-4.73,2.5980000000000003,5.869
555,0.268,-0.251,6.154,0.383,8.076,3.853,-5.605,2.327,5.561
556,0.225,-0.237,6.169,0.435,8.145,3.885,-6.0310000000000015,1.7,6.2170000000000005
557,0.297,-0.225,6.2570000000000014,0.35,8.255,3.971,-5.768,0.873,6.855
558,0.42,-0.182,6.341,0.158,8.371,4.086,-5.282,0.134,6.5489999999999995
559,0.5539999999999999,-0.09,6.456,-0.08,8.526,4.17,-4.899,-0.28,5.886
560,0.63,0.006999999999999999,6.597,-0.297,8.712,4.232,-4.673,-0.248,5.2829999999999995
561,0.638,0.109,6.724,-0.442,8.93,4.298,-4.596,0.18899999999999997,5.37
562,0.655,0.243,6.831,-0.5329999999999999,9.146,4.3889999999999985,-4.873,0.9359999999999999,6.097
563,0.6970000000000001,0.359,6.885,-0.57,9.3,4.444,-5.441,1.6159999999999999,6.619
564,0.722,0.461,6.981,-0.5710000000000001,9.345,4.402,-5.856,1.729,7.2360000000000015
565,0.778,0.552,7.141,-0.581,9.406,4.282,-5.901,1.3219999999999998,8.867
566,0.912,0.618,7.365,-0.617,9.512,4.149,-5.412000000000001,0.479,10.776
567,1.107,0.615,7.7010000000000005,-0.675,9.621,4.034,-4.676,-0.693,11.362
568,1.305,0.506,8.082,-0.7,9.71,3.925,-4.131,-1.848,10.607999999999999
569,1.506,0.35,8.455,-0.6509999999999999,9.746,3.801,-4.037,-2.2880000000000003,9.977
570,1.651,0.17800000000000002,8.862,-0.589,9.714,3.626,-4.074,-1.8330000000000002,10.072000000000001
571,1.702,0.083,9.219,-0.528,9.668,3.444,-4.165,-0.83,10.533
572,1.6969999999999998,0.11,9.513,-0.473,9.627,3.275,-4.235,0.069,10.533
573,1.615,0.243,9.725,-0.433,9.59,3.151,-4.56,0.633,9.993
